item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,n_candidates,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct,rank,n_candidates,reciprocal_rank
136,halten,short,2,An dem bislang vorgestellten Angebot der Großhandelsflatrate halte man dennoch,fest,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,"Am bislang vorgestellten Angebot der Großhandelsflatrate halte man dennoch fest , betonte Broszio .",man dennoch,hdt-s201742,de_hdt-ud-train-b-2.conllu,-0.6284123063087463,-0.6284123063087463,-6.9128;-4.3812;-5.8525;-10.0358;-8.6888;-11.3042;-7.3649;-7.8305;-5.2413;-5.2501;-7.3478;-12.9062;-4.8580;-7.3270;-5.5353;-7.0483;-13.2285;-10.9608;-9.5872;-8.7560,-4.381174087524414,3.7527617812156677,1,1,21,1.0
137,halten,short,2,"Die Fernfahrer diskutierten über den Kompromiß , und ihr Verband hielt den Streikaufruf",aufrecht,ab;an;auf;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,"Die Fernfahrer diskutierten über den Kompromiß, und ihr Verband hielt den Streikaufruf aufrecht, weil er grundsätzlich jedes Strafpunktesystem mit Führerscheinentzug ablehnt.",den Streikaufruf,test-s405,de_gsd-ud-test.conllu,-5.157339870929718,-2.578669935464859,-4.1386;-4.2838;-4.6661;-4.9787;-6.7873;-6.7745;-5.8812;-5.7024;-6.7018;-9.2956;-5.5548;-9.8346;-4.8554;-7.6185;-7.3106;-5.2108;-14.6430;-13.6576;-5.1271;-6.9243,-4.138600826263428,-1.0187390446662903,0,7,21,0.14285714285714285
138,halten,short,1,Die Zahl der Swisscom-Mobilkunden ist um weitere 259.000 gestiegen ; auch der SMS-Boom hält weiter,an,ab;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,Die Zahl der Swisscom-Mobilkunden ist um weitere 259.000 gestiegen ; auch der SMS-Boom hält weiter an .,weiter,hdt-s166749,de_hdt-ud-train-b-2.conllu,-0.013060147874057293,-0.013060147874057293,-10.6353;-5.9049;-7.3031;-9.8518;-11.3491;-12.0905;-8.6710;-9.8374;-12.9405;-14.7135;-7.9063;-17.4623;-8.7735;-10.1599;-9.6177;-8.7601;-10.5720;-18.1668;-12.3543;-11.7613,-5.9048638343811035,5.891803686507046,1,1,21,1.0
139,halten,medium,3,Trotzdem hielten sich die Börsianer,zurück,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;offen;stand;vor;wach;zugute;zusammen,21,Trotzdem hielten sich die Börsianer zurück :,sich die Börsianer,hdt-s161750,de_hdt-ud-train-b-1.conllu,-2.532536506652832,-2.532536506652832,-7.4575;-2.8925;-3.2694;-10.9675;-5.6518;-7.5811;-7.2661;-6.0173;-6.4110;-9.1603;-8.6243;-5.5318;-11.4112;-2.7740;-6.9708;-10.1881;-4.9885;-11.1101;-11.4126;-7.4106,-2.774044990539551,0.24150848388671875,1,1,21,1.0
140,halten,medium,6,Bei dem Pentium III hält Intel jedoch weiterhin an der PSN,fest,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,"Beim Pentium III hält Intel jedoch weiterhin an der PSN fest und betrachtet den Verzicht auf dieses Feature beim Celeron als marktorientierte Abgrenzung , ähnlich wie der auf 66 MHz reduzierte externe Takt ( FSB ) und der halbierte L2-Cache .",Intel jedoch weiterhin an der PSN,hdt-s13520,de_hdt-ud-test.conllu,-6.165078639984131,-6.165078639984131,-7.4363;-5.9058;-6.5779;-9.2814;-9.3989;-8.5704;-12.0964;-9.5094;-7.1036;-10.6241;-13.9455;-9.5782;-6.5950;-10.2812;-11.2962;-6.3816;-15.0763;-15.0766;-8.3342;-10.6683,-5.9058051109313965,-0.2592735290527344,0,2,21,0.5
141,halten,medium,4,Der Internet-Boom hält zudem in Deutschland unvermindert,an,ab;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,Der Internet-Boom hält zudem in Deutschland unvermindert an :,zudem in Deutschland unvermindert,hdt-s151609,de_hdt-ud-train-b-1.conllu,-0.3672723174095154,-0.3672723174095154,-10.0308;-5.7722;-9.1855;-10.1203;-9.7096;-12.5834;-6.8485;-7.1363;-12.7914;-12.5271;-6.4661;-14.4971;-7.1797;-10.0022;-10.8522;-6.8845;-9.2298;-14.8674;-9.4685;-10.1106,-5.772217750549316,5.404945433139801,1,1,21,1.0
142,halten,long,9,Als letzte große Firma hält damit nur noch Sun an dem Java Media Framework,fest,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,Als letzte große Firma hält damit nur noch Sun am Java Media Framework fest .,damit nur noch Sun an dem Java Media Framework,hdt-s192190,de_hdt-ud-train-b-2.conllu,-3.5872690677642822,-3.5872690677642822,-6.0140;-5.7891;-4.9072;-8.9470;-5.8153;-6.4275;-12.0522;-8.0331;-6.5850;-10.5934;-10.4845;-9.3825;-4.9749;-10.2320;-8.0873;-5.9138;-13.5261;-16.1563;-6.5907;-6.9174,-4.90716552734375,1.3198964595794678,1,1,21,1.0
143,halten,long,10,Die US-Justiz hält sich die Tür für eine mögliche Zerschlagung des Softwareriesen Microsoft,offen,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;stand;vor;wach;zugute;zurück;zusammen,21,Die US-Justiz hält sich die Tür für eine mögliche Zerschlagung des Softwareriesen Microsoft offen .,sich die Tür für eine mögliche Zerschlagung des Softwareriesen Microsoft,hdt-s87833,de_hdt-ud-train-a-2.conllu,-0.5916886925697327,-0.5916886925697327,-6.0556;-6.2259;-3.7867;-7.8117;-5.3097;-4.6822;-9.4393;-6.7009;-4.5185;-6.9581;-8.4658;-6.3815;-7.2912;-6.4085;-10.7966;-4.6891;-10.6320;-7.5238;-6.3263;-9.6680,-3.7866692543029785,3.194980561733246,1,1,21,1.0
144,halten,long,13,"Die ICANN-Server hielten dem Ansturm der Surfer , die sich für eine Mitgliedschaft interessierten , kaum",stand,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;offen;vor;wach;zugute;zurück;zusammen,21,"Die ICANN-Server hielten dem Ansturm der Surfer , die sich für eine Mitgliedschaft interessierten , kaum stand , und wiesen anmeldungswillige Internet-Nutzer oft wegen Überlastung zurück .","dem Ansturm der Surfer , die sich für eine Mitgliedschaft interessierten , kaum",hdt-s126030,de_hdt-ud-train-b-1.conllu,-1.1496185064315796,-1.1496185064315796,-4.0392;-8.6212;-6.8900;-11.1931;-5.6193;-8.7378;-8.8789;-7.8998;-4.7394;-3.4143;-9.9790;-10.5933;-12.2079;-6.8133;-7.2436;-7.7647;-11.6932;-9.9844;-8.8955;-11.6756,-3.414259433746338,2.2646409273147583,1,1,21,1.0
145,sehen,short,0,Knuthens Zeitplan sieht,vor,ab;an;aus;ein;entgegen;gegenüber;hinweg;um;voraus;zu,11,"Knuthens Zeitplan sieht vor , etwa im Jahr 2004 den Subband 4A fertiggestellt zu haben .",,hdt-s11436,de_hdt-ud-test.conllu,-1.587611198425293,-1.587611198425293,-6.0546;-6.6697;-4.1900;-4.1968;-9.4280;-9.6467;-15.5409;-6.5863;-7.4303;-6.9784,-4.190005302429199,2.6023941040039062,1,1,11,1.0
146,sehen,short,2,"Für 18 Prozent ist der Grund , in das WWW zu gehen , das Nutzwertinteresse an dem E-Commerce , 16 Prozent haben ein ausgeprägtes Technikinteresse und zwölf Prozent der Heavy-User sind ausgesprochen unterhaltungsorientiert , spielen online , hören Musik , sehen sich Videos",an,ab;aus;ein;entgegen;gegenüber;hinweg;um;vor;voraus;zu,11,"Für 18 Prozent ist der Grund , ins WWW zu gehen , das Nutzwertinteresse am E-Commerce , 16 Prozent haben ein ausgeprägtes Technikinteresse und zwölf Prozent der Heavy-User sind ausgesprochen unterhaltungsorientiert , spielen online , hören Musik , sehen sich Videos an oder laden sie herunter .",sich Videos,hdt-s55012,de_hdt-ud-train-a-1.conllu,-0.2806735634803772,-0.2806735634803772,-7.2391;-5.8134;-7.3726;-12.0404;-11.4070;-17.3500;-7.6440;-7.2737;-15.4456;-6.4125,-5.813399791717529,5.532726228237152,1,1,11,1.0
147,sehen,short,2,Der Plan sieht unter anderem,vor,ab;an;aus;ein;entgegen;gegenüber;hinweg;um;voraus;zu,11,"Der Plan sieht unter anderem vor , daß in jedem Land eine ausreichende Zahl von Spezialisten zur Bekämpfung der High-Tech Kriminalität angestellt werden , daß die Staaten enger zusammenarbeiten und Angriffe auf Netzwerke sowie die Identifizierung der Täter schneller erfolgen sollen , daß ein Straftäter auch in dem Land zur Rechenschaft gezogen werden kann , in das er geflohen ist , wenn eine Auslieferung nicht möglich ist , und daß entsprechende Gesetze für eine leichtere Strafverfolgung geschaffen werden müssen .",unter anderem,hdt-s96137,de_hdt-ud-train-a-2.conllu,-0.39990830421447754,-0.39990830421447754,-9.0596;-7.6773;-7.2281;-3.8162;-12.2261;-11.0631;-16.2137;-10.0831;-9.2761;-9.4460,-3.8162100315093994,3.416301727294922,1,1,11,1.0
148,sehen,medium,5,Die Deutsche Telekom sieht sich zunehmend Kritik von Marktbeobachtern,gegenüber,ab;an;aus;ein;entgegen;hinweg;um;vor;voraus;zu,11,"Die Deutsche Telekom sieht sich zunehmend Kritik von Marktbeobachtern gegenüber , sie gerate im Rennen um die Globalisierung der Telefonmärkte ins Hintertreffen .",sich zunehmend Kritik von Marktbeobachtern,hdt-s33070,de_hdt-ud-train-a-1.conllu,-5.613374710083008,-5.613374710083008,-9.2007;-5.2396;-6.9346;-7.3994;-8.2185;-12.3633;-9.4913;-5.6803;-12.0272;-6.0272,-5.239648818969727,-0.37372589111328125,0,2,11,0.5
149,sehen,medium,7,Nach Berichten in dem Register sehen Gegenwart und Zukunft der M-II-Prozessoren wie folgt,aus,ab;an;ein;entgegen;gegenüber;hinweg;um;vor;voraus;zu,11,Nach Berichten im Register sehen Gegenwart und Zukunft der M-II-Prozessoren wie folgt aus :,Gegenwart und Zukunft der M-II-Prozessoren wie folgt,hdt-s188337,de_hdt-ud-train-b-2.conllu,-0.01598777249455452,-0.01598777249455452,-8.9793;-7.9400;-8.5072;-7.9383;-11.5790;-14.4548;-9.4536;-6.1449;-13.1234;-8.9632,-6.14487886428833,6.128891091793776,1,1,11,1.0
150,sehen,medium,3,Er sieht jetzt sehr gut,aus,ab;an;ein;entgegen;gegenüber;hinweg;um;vor;voraus;zu,11,Er sieht jetzt sehr gut aus.,jetzt sehr gut,dev-s427,de_gsd-ud-dev.conllu,-0.05868116393685341,-0.05868116393685341,-8.7411;-6.9346;-7.2840;-10.9678;-14.7464;-15.8266;-8.8837;-7.5669;-12.7050;-6.8501,-6.850146770477295,6.7914656065404415,1,1,11,1.0
151,sehen,long,8,Die Situation der Branche sah in dem Frühjahr dieses Jahres eigentlich nicht besser,aus,ab;an;ein;entgegen;gegenüber;hinweg;um;vor;voraus;zu,11,"Die Situation der Branche sah im Frühjahr dieses Jahres eigentlich nicht besser aus , trotzdem schossen die Kurse damals in die Höhe .",in dem Frühjahr dieses Jahres eigentlich nicht besser,hdt-s43436,de_hdt-ud-train-a-1.conllu,-0.01062580943107605,-0.01062580943107605,-9.1482;-8.3477;-10.9088;-11.9587;-11.8727;-20.0940;-10.6713;-6.9203;-13.1596;-8.4996,-6.920297622680664,6.909671813249588,1,1,11,1.0
152,sehen,long,8,Dieses sehe das Outsourcing der operativen Geschäftsbereiche in eigenständige Profitcenter,vor,ab;an;aus;ein;entgegen;gegenüber;hinweg;um;voraus;zu,11,Dieses sehe das Outsourcing der operativen Geschäftsbereiche in eigenständige Profitcenter vor .,das Outsourcing der operativen Geschäftsbereiche in eigenständige Profitcenter,hdt-s140586,de_hdt-ud-train-b-1.conllu,-4.779970645904541,-4.779970645904541,-4.8055;-6.3652;-4.0485;-5.7025;-9.2340;-8.3188;-10.6248;-2.2842;-9.9696;-5.0945,-2.2842354774475098,-2.4957351684570312,0,3,11,0.3333333333333333
153,sehen,long,14,Über die von dem Fast-Ethernet-Standard bekannte Twisted-Pair-Verkabelung ( CAT-5 UTP ) sieht IEEE 1394b eine Übertragungsrate von 100 MBit/s bei einer maximalen Kabellänge von 100 m,vor,ab;an;aus;ein;entgegen;gegenüber;hinweg;um;voraus;zu,11,Über die vom Fast-Ethernet-Standard bekannte Twisted-Pair-Verkabelung ( CAT-5 UTP ) sieht IEEE 1394b eine Übertragungsrate von 100 MBit/s bei einer maximalen Kabellänge von 100 m vor .,IEEE 1394b eine Übertragungsrate von 100 MBit/s bei einer maximalen Kabellänge von 100 m,hdt-s26176,de_hdt-ud-train-a-1.conllu,-2.6745665073394775,-2.6745665073394775,-6.8681;-4.2983;-3.3487;-7.7450;-11.0859;-7.8601;-12.0638;-7.2438;-8.8669;-6.4644,-3.3486883640289307,0.6741218566894531,1,1,11,1.0
